,tweet,label
5380,"Sjamsul Nursalim Tersangka dan Kerugian Negara Rp 4,58 T http://bit.ly/2KHsAp4",non_gempatsunami
5381,BNPB: Mayoritas Bangunan Sekolah di Indonesia Tak Tahan Gempa dan Tsunami  http://de.tk/5m915,gempatsunami
5382,Ini Wajah Miyagi Pasca Gempa dan Tsunami  http://de.tk/sK9Jr,gempatsunami
5383,Masa jabatan komisioner Komisi Pemberantasan Korupsi (KPK) periode 2015-2019 akan berakhir pada Desember 2019 http://bit.ly/2YVodKy,non_gempatsunami
5384,Kabar Agung Hercules mengidap glioblastoma atau salah satu jenis kanker otak menyita perhatian warganet. Apa saja faktor risiko penyakit tersebut? #AgungHercules #TumorOtak   via @detikHealth https://health.detik.com/berita-detikhealth/d-4588259/faktor-risiko-glioblastoma-yang-diidap-agung-hercules-salah-satunya-radiasi?utm_content=detikhealth&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1560741734 …,non_gempatsunami
5385,"Laba Perusahaan Melonjak 161 Persen, Ini Penjelasan Plt Dirut PLN https://bisnis.tempo.co/read/1210867/laba-perusahaan-melonjak-161-persen-ini-penjelasan-plt-dirut-pln?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
5386,"Gempa 7,6 SR Guncang Kaledonia Baru, Tsunami Mengancam  http://global.liputan6.com/read/2575327/gempa-76-sr-guncang-kaledonia-baru-tsunami-mengancam … pic.twitter.com/VJphHhbTdU",gempatsunami
5387,Menu Mudik 4 Sehat 5 Selamat ala Yamaha https://otomotif.tempo.co/read/1211048/menu-mudik-4-sehat-5-selamat-ala-yamaha?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …,non_gempatsunami
5388,Tiket Wonderfest sudah bisa dibeli lho! Wonderfest adalah festival anak & keluarga yang dilangsungkan di Jakarta Convention Center tanggal 20-23 Juni 2019. Yuk beli tiketnya sekarang di  http://wonderfest.co  atau  https://www.bukalapak.com/  #wonderfest #wonderfest2019 #samaralive pic.twitter.com/dJo4bVYNCv,non_gempatsunami
5389,"Kawal Pemerintahan Jokowi, PDIP Percepat Kongres V pada Agustus http://bit.ly/2MXgQ4y",non_gempatsunami
5390,BMKG menyatakan gempa ini tidak berpotensi tsunami.  https://kumparan.com/@kumparannews/gempa-6-5-magnitudo-guncang-maluku-1543672051556188733?utm_source=Twitter&utm_campaign=int&utm_medium=post …,gempatsunami
5391,Palestina Kirim Bantuan Primer untuk Korban Gempa - Tsunami Palu  http://dlvr.it/QmzYqN,gempatsunami
5392,"Jepang Digoyang Gempa Bumi, Tak Timbulkan Tsunami  https://goo.gl/TFMD9y",gempatsunami
5393,TSUNAMI JEPANG:  Helza: Gempa Susulan Belum Berhenti!   http://kom.ps/CVo,gempatsunami
5394,6 Kiat Berkendara Sepeda Motor Aman dan Nyaman saat Mudik https://otomotif.tempo.co/read/1210659/6-kiat-berkendara-sepeda-motor-aman-dan-nyaman-saat-mudik?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …,non_gempatsunami
5395,"Gempa 5,1 SR Guncang Banyuwangi, Tidak Berpotensi Tsunami  http://de.tk/pLT2a",gempatsunami
5396,"Rumah kerabat Ray Sahetapy di Palu, Sulawesi Tengah, rusak akibat gempa berkekuatan 7,4 magnitudo yang diikuti gelombang tsunami, Jumat (28/9/2018).  http://dlvr.it/Qlvl3X",gempatsunami
5397,"#Gempa Mag:5.0, 18-Dec-18 04:29:13 WIB, Lok:7.58 LS,128.98 BT (264 km BaratDaya MALUKUTENGGARABRT), Kedalaman:164 Km, tidak berpotensi tsunami #BMKG",gempatsunami
5398,Iyas berpisah dengan orangtuanya saat gempa dan tsunami menerjang. Orangtua pasrah karena kabar jenazah dimakamkan terus-terusan.   http://tirto.id/c5Xq,gempatsunami
5399,Hari kedua Lebaran membuat polisi memberlakukan sistem one way atau satu arah  http://bit.ly/2wHD1Ao  pic.twitter.com/aD62f4a4FW,non_gempatsunami
5400,Gubernur DKI Anies Baswedan menyatakan tahun ini tak ada operasi yustisi bagi para pendatang baru. http://bit.ly/2Iug9do,non_gempatsunami
5401,Peringatan dini cuaca wilayah Sumatera Selatan [04 Juni 2019] #BMKG Selengkapnya klik tautan berikut http://www.bmkg.go.id/peringatan-dini/?p=rtmr20190604 …,non_gempatsunami
5402,"Lebaran 2019, Angkasa Pura II : Penumpang Pesawat Tembus 3 Juta https://bisnis.tempo.co/read/1213292/lebaran-2019-angkasa-pura-ii-penumpang-pesawat-tembus-3-juta?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
5403,The presidential and vice-presidential candidate pair Jokowi-Ma'ruf has designated special powers to 33 advocates. http://bit.ly/2IByvJt,non_gempatsunami
5404,"#Gempa Mag:5.0, 07-Jan-19 10:48:29 WIB, Lok:8.10 LS,119.88 BT (66 km BaratLaut MANGGARAIBRT-NTT), Kedalaman:10 Km, tidak berpotensi tsunami   sumber : @infoBMKG",gempatsunami
5405,"Gempa 7,8 SR Guncang Alaska dan Rusia, Berpotensi Tsunami  http://dlvr.it/PWL3y0  pic.twitter.com/WY3FYRiSfw",gempatsunami
5406,Donggala-Palu Sudah Bolak-Balik 'Disapa' Gempa dan Tsunami  http://detik.id/6diJAc  via @20detik,gempatsunami
5407,"Meski penjualannya terus menurun, Isuzu Panther masih sanggup lho untuk bertahan di tengah sengitnya persaingan otomotif Tanah Air. Apa rahasianya? #isuzu #panther   via @DetikOto https://oto.detik.com/mobil/d-4587806/panther-masih-sanggup-hidup-di-antara-pesaing-yang-ko?utm_content=detikoto&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1560741836 …",non_gempatsunami
5408,"Gempa Magnitudo 5 di Aceh Jaya Hari Ini, Tak Berpotensi Tsunami  http://bit.ly/2Zgty08",gempatsunami
5409,Polri Sebut Isu Rencana Penangkapan Perwira TNI Adalah Hoaks http://bit.ly/31kAfiG,non_gempatsunami
5410,Gempa di Padang Tidak Berpotensi Tsunami  http://bit.ly/n0MkId,gempatsunami
5411,"#Gempa Mag:5.6, 13-Oct-18 11:34:16 WIB, Lok:1.36 LU,125.46 BT (38 km Tenggara BITUNG-SULUT), Kedlmn:97 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/lZc7E869Zt",gempatsunami
5412,"""Baru bisa dibenahi hari ini. Sedikit-sedikit saya dibantu teman buang puing-puing."" https://metro.tempo.co/read/1210145/diundang-jokowi-ismail-perbaiki-warung-akibat-kerusuhan-22-mei?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=Metro_Robb …",non_gempatsunami
5413,"Buat kalian yang suka nyanyi, pasti tidak asing dengan website Genius. Nah, website ini sekarang sedang menuding Google mencuri karyanya. https://inet.detik.com/cyberlife/d-4589675/google-dituding-curi-karya-genius?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1560786678 …",non_gempatsunami
5414,Peringatan dini cuaca wilayah Kalimantan Barat [03 Juni 2019] #BMKG Selengkapnya klik tautan berikut http://www.bmkg.go.id/peringatan-dini/?p=f9cp20190603 …,non_gempatsunami
5415,Massa yang datang akan ditahan di kawasan simpang Monas atau Patung Kuda sepanjang persidangan gugatan Prabowo-Sandi digelar di MK. http://bit.ly/2ZjXTKz,non_gempatsunami
5416,Jadwal kompetisi sepak bola Liga Inggris untuk musim 2019/2020 dikabarkan telah bocor sebelum diumumkan. http://bit.ly/2ICxJMr,non_gempatsunami
5417,"2019, Mayora Targetkan Laba Bersih Sebesar Rp 1,93 T https://bisnis.tempo.co/read/1214725/2019-mayora-targetkan-laba-bersih-sebesar-rp-193-t?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
5418,"#Gempa Mag:5.2, 02-Apr-19 19:28:32 WIB, Lok:1.79 LU,127.26 BT (60 km BaratLaut HALMAHERABARAT-MALUT), Kedlmn:88 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/DhAD7lOIGW",gempatsunami
5419,5 Dalil Kuasa Hukum Prabowo soal Kecurangan TSM http://bit.ly/2XKbVEL,non_gempatsunami
5420,Masjid Ini Jadi Bukti Keajaiban Bencana Gempa dan Tsunami di Palu  http://dlvr.it/Qp0XxC,gempatsunami
5421,Korban Gempa Donggala-Tsunami Palu Rentan Alami Trauma Hingga Stres Akut  http://detik.id/6fGxGH  via @detikHealth pic.twitter.com/T6fbcNulyX,gempatsunami
5422,Jenderal Moeldoko meyakini ada pelaku lain di atas tersangka Kivlan Zen dalam kasus rencana pembunuhan dan kerusuhan 21-22 Mei 2019  http://bit.ly/2XFg9xj,non_gempatsunami
5423,"Lebaran 2019, Volume Kendaraan di Tol Tangerang-Merak Pecahkan Rekor https://ramadan.tempo.co/read/1213846/lebaran-2019-volume-kendaraan-di-tol-tangerang-merak-pecahkan-rekor?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
5424,Penugasan Fasilitator Huntap Rehap Dan Rekon Pasca Bencana Gempa Dan Tsunami Mentawai  http://bit.ly/bnpb_040912_4  pic.twitter.com/EA3pOujJ,gempatsunami
5425,"Gempa 5 SR Guncang Tasikmalaya, Tak Berpotensi Tsunami  http://detik.id/VvahYr  pic.twitter.com/QStEo3tHVg",gempatsunami
5426,Peringatan BMKG: Pesisir Selatan Jawa Sangat Rawan Gempa dan Tsunami  http://dlvr.it/QCWT2v,gempatsunami
5427,"Gempa terjadi pada pukul 19.21 WIT, tidak berpotensi tsunami.  https://kumparan.com/@kumparannews/gempa-5-0-m-getarkan-kabupaten-seram-bagian-timur-maluku-1qsDDXJ39sh?utm_source=dlvr.it&utm_medium=twitter …",gempatsunami
5428,Wali Kota Sukabumi Achmad Fahmi mengimbau seluruh PNS di lingkungan pemkot setempat tidak menggunakan mobil dinas untuk mudik Lebaran. http://bit.ly/2I4P7Jg,non_gempatsunami
5429,Presiden Joko Widodo menginstruksikan empat hal terkait penanganan dampak bencana gempa bumi dan tsunami di Sulawesi Tengah  http://dlvr.it/Qm1M9l,gempatsunami
5430,Mitsubishi Akan Buka Dua Dealer Lagi di Tangerang https://otomotif.tempo.co/read/1210283/mitsubishi-akan-buka-dua-dealer-lagi-di-tangerang?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …,non_gempatsunami
5431,"#Gempa Mag:5.3, 27-Feb-18 14:19:24 WIB, Lok:6.39 LS,142.72 BT (273 km Tenggara BOVENDIGOEL-PAPUA), Kedlmn:10 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/gWawK3C0Wy",gempatsunami
5432,"Gempa 5,4 SR Guncang Lampung Barat, Tak Berpotensi Tsunami  http://de.tk/61Rm1n  pic.twitter.com/5BREWv6Mx4",gempatsunami
5433,"Presiden Bertolak ke Palu Tinjau Daerah Terdampak Gempa dan Tsunami  Dua hari pascabencana, Minggu, 30 September 2018, Presiden Joko Widodo memutuskan bertolak ke Kota Palu, Provinsi Sulawesi Tengah, untuk...  https://www.facebook.com/265134686905181/posts/1921081287977171/ …",gempatsunami
5434,"Halo Sobat BMKG  Berikut kami sampaikan prakiraan cuaca di lokasi pengamatan HILAL 1 Syawal 1440H, yang berlaku 3 dan 4 Juni 2019.  #InfoBMKG #PrakiraanCuaca #MariKenaliCuaca #ProgramKerja #FaktaData #PemerintahBekerja #KerjaBerdampak #pws pic.twitter.com/xhu1a0KnAX",non_gempatsunami
5435,Peringatan dini cuaca wilayah Kepulauan Bangka Belitung [02 Juni 2019] #BMKG Selengkapnya klik tautan berikut http://www.bmkg.go.id/peringatan-dini/?p=yxvm20190602 …,non_gempatsunami
5436,Pengungsi Korban Gempa dan Tsunami Sulteng Tercatat 62.359 orang  https://nasional.tempo.co/read/1133466/pengungsi-korban-gempa-dan-tsunami-sulteng-tercatat-62-359-orang?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=Nasional_Astari …,gempatsunami
5437,1 Juta Warga Hong Kong Demo Tolak RUU Ekstradisi Cina http://bit.ly/2MBmiK7,non_gempatsunami
5438,"#Gempa Mag:5.1, 26-Aug-18 10:53:33 WIB, Lok:7.59 LS,117.30 BT (118 km BaratLaut SUMBAWA-NTB), Kedlmn:10 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/vD7hDiVYKh",gempatsunami
5439,AP II Perkirakan Beban Puncak Arus Balik Angkutan Udara Pada 7-8 https://bisnis.tempo.co/read/1212531/ap-ii-perkirakan-beban-puncak-arus-balik-angkutan-udara-pada-7-8?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …,non_gempatsunami
5440,Bantuan pembaca detikcom melalui Dompet Amal Transmedia mulai disalurkan ke lokasi yang terkena dampak gempa dan tsunami di Sulawesi Tengah.  http://bit.ly/2R0g9Zy,gempatsunami
5441,Terkadang memang sulit membedakannya. Jangan asal tebak! Perhatikan ini... http://qoo.ly/xzbtv,non_gempatsunami
5442,Oppo A1k memiliki keunggulan di kapasitas baterai yang besar dan layar yang luas. https://kumparan.com/@kumparantech/smartphone-oppo-a1k-resmi-dijual-di-indonesia-harga-rp-1-8-juta-1rGhuobyvH0?utm_medium=post&utm_source=Twitter&utm_campaign=int …,non_gempatsunami
5443,"Gempa 6,9 M melanda Sulteng. BMKG memberikan peringatan tsunami.  https://kumparan.com/@kumparannews/gempa-6-9-m-di-sulteng-bmkg-keluarkan-peringatan-tsunami-1qsEkatsZSR?utm_source=dlvr.it&utm_medium=twitter …",gempatsunami
5444,"""Ya hari ini kembali menjalani pemeriksaan yang kemarin belum selesai."" https://metro.tempo.co/read/1209674/permadi-dipanggil-lagi-soal-revolusi-diperiksa-polisi-harus-siap?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=Metro_Robb …",non_gempatsunami
5445,"Gempa Magnitudo 7,7 Guncang Donggala, Berpotensi Tsunami  https://www.liputan6.com/news/read/3654821/gempa-magnitudo-77-guncang-donggala-berpotensi-tsunami?Echobox=1538133657#utm_term=Autofeed&utm_medium=Social&utm_source=Twitter …",gempatsunami
5446,Tips Pengecekan Mobil Pasca Mudik yang Bisa Dikerjakan Sendiri https://otomotif.tempo.co/read/1214768/tips-pengecekan-mobil-pasca-mudik-yang-bisa-dikerjakan-sendiri?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …,non_gempatsunami
5447,"Data Inflasi Mei Dirilis, Rupiah Melemah Tipis https://bisnis.tempo.co/read/1213668/data-inflasi-mei-dirilis-rupiah-melemah-tipis?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
5448,"Prajurit TNI, Polri, Satpol PP, siap melakukan pengamanan menjelang sidang Sengketa Pilpres di MK http://bit.ly/31vGjoH",non_gempatsunami
5449,"Gempa berada pada kedalaman 58 km dibawah permukaan laut. Dari data yang diterima, gempa tersebut tidak berpotensi tsunami.  http://dlvr.it/R3D6md",gempatsunami
5450,"#Gempa Mag:5.1, 21-Apr-18 12:06:46 WIB, Lok:7.51 LS,126.78 BT (56 km TimurLaut MALUKUBRTDAYA), Kedlmn:336 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/760sjxxiWa",gempatsunami
5451,"Saat Foto Bersama Wanita, Tangan Keanu Reeves Tak Pernah Menyentuh Badan http://bit.ly/2KfCwXe",non_gempatsunami
5452,"Gempa bumi berkekuatan magnitudo 5,0 terjadi di Kepulauan Talaud, Sulawesi Utara. Gempa tersebut tidak berpotensi tsunami.  http://bit.ly/2MMRT7Y",gempatsunami
5453,"#Gempa Mag:5.1, 05-Mei-19 16:40:03 WIB, Lok:6.03 LS,128.82 BT (261 km TimurLaut MALUKUBRTDAYA), Kedalaman:302 Km, tidak berpotensi tsunami #BMKG",gempatsunami
5454,Kapolri Jenderal Tito Karnavian membandingkan kasus makar yang menjerat purnawirawan TNI Kivlan Zen dengan Soenarko http://bit.ly/2Zpg6GG,non_gempatsunami
5455,Inovasi untuk tunarungu buatan tim ITB menyabet gelar juara pertama ajang Bandung Datathon 2019 pada 17 Mei. https://tekno.tempo.co/read/1210093/alat-bantu-mengemudi-tunarungu-antar-itb-juara-bandung-datathon?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=Tekno_Robb …,non_gempatsunami
5456,"Gempa 6,6 Landa Jepang, Tak Berpotensi Tsunami  http://de.tk/dX8Ib",gempatsunami
5457,"Gempa bumi dengan magnitudo 5 terjadi di Maluku Tengah, Maluku. Gempa ini tak berpotensi menimbulkan tsunami.  https://news.detik.com/berita/d-4455335/gempa-magnitudo-5-terjadi-di-maluku-tengah?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1551820691 …",gempatsunami
5458,"Ada masanya ketika bisa membaca, berhitung, dan belajar tentang adab di bangku sekolah sudah menjadi kemewahan yang sulit sekali dinikmati perempuan. Nyai Nur Chadijah berupaya untuk mengajar dan menjangkau lebih banyak perempuan. #alilmunuurun  http://tirto.id/d3wU  pic.twitter.com/ho8bPq0f7W",non_gempatsunami
5459,"Gempa berkekuatan 6,5 skala Richter yang mengguncang Papua Nugini pagi ini, Senin (6/4) tidak berpotensi tsunami.  http://bit.ly/2lQLZEL  pic.twitter.com/mRJ1bKwoRV",gempatsunami
5460,"Gempa berkuatan magnitudo 5,1 terjadi Banda Aceh. Gempa itu tidak berpotensi tsunami.  http://bit.ly/2F1ibCr",gempatsunami
5461,"Prajurit TNI dari Batalyon Infantri Raider 112 mengikuti latihan menembak dengan senjata berat di Mata Ie, Aceh Besar. http://bit.ly/31tW53g",non_gempatsunami
5462,"Menurut keterangan resmi @ManUtd, Daniel mendapatkan kontrak berdurasi lima tahun dengan opsi perpanjangan satu tahun. #kumparanBOLA  http://bit.ly/2wQqvij  pic.twitter.com/SDQGsu0P6H",non_gempatsunami
5463,"Gempa magnitudo 6,9 terjadi di Sulawesi Tengah berpotensi tsunami. Warga di dekat titik gempa, tepatnya di Kabupaten Banggai, diimbau mengungsi.  https://news.detik.com/berita/d-4508249/gempa-berpotensi-tsunami-di-sulteng-warga-banggai-diminta-mengungsi?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1555073042 …",gempatsunami
5464,Eks juru bicara Hizbut Tahrir Indonesia (HTI) Ismail Yusanto mengatakan pihaknya tak menerima undangan Pemprov DKI soal konten poster anti kekerasan. http://bit.ly/2MPt9j2,non_gempatsunami
5465,"Libur panjang lebaran segera tiba. Para perantau akan menjalankan tradisi mudik tahunan. Kondisi yang dilalui saat mudik harus dihadapi oleh pemudik dengan kondisi fisik prima, supaya bisa menikmati libur lebaran yang nyaman dan aman. 💛 http://tirto.id/d7fk",non_gempatsunami
5466,Kepolisian Republik Indonesia menemukan indikasi keterlibatan eks Tim Mawar sebagai dalang kerusuhan di Jakarta pada 22 Mei lalu  http://bit.ly/2WJcylO,non_gempatsunami
5467,Dunia Sorot Gempa-Tsunami di Palu dan Donggala yang Menelan 832 Korban Jiwa  https://www.liputan6.com/global/read/3655715/dunia-sorot-gempa-tsunami-di-palu-dan-donggala-yang-menelan-832-korban-jiwa?Echobox=1538311025#utm_term=Autofeed&utm_medium=Social&utm_source=Twitter …,gempatsunami
5468,"Gempa bumi magnitudo 4,4 terjadi di Pulau Panjang, Nusa Tenggara Barat (NTB). Gempat tak berpotensi menimbulkan tsunami, namun dirasakan hingga Sumbawa.  https://news.detik.com/berita/4397934/gempa-m-44-guncang-pulau-panjang-ntb?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1548287424 …",gempatsunami
5469,"Selain Fisik Mobil, Ini yang Harus Diperhatikan Usai Mudik http://bit.ly/31jsslr",non_gempatsunami
5470,"Gempa Bermagnitudo 4,8 Guncang Bali, Tidak Berpotensi Tsunami  https://tekno.tempo.co/read/1107297/gempa-bermagnitudo-48-guncang-bali-tidak-berpotensi-tsunami?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=Tekno_Astari …",gempatsunami
5471,Gempa dan Tsunami :  Kartun Malaysia Lecehkan Tsunami Jepang  http://kom.ps/C54,gempatsunami
5472,"Warga yang panik, sempat merekam detik-detik tsunami menerjang di Palu dan Donggala pasca gempa. Padahal, BMKG telah mengakhiri peringatan dini tsunami. #Liputan6SCTV #PrayforDonggala #PrayforPalu #PrayforSulteng pic.twitter.com/ONse0BSGjV",gempatsunami
5473,"Gempa bumi bermagnitudo 3,8 terjadi di Kecamatan Toribulu, Kabupaten Parigi Moutong, Sulawesi Tengah. Tak ada peringatan potensi tsunami akibat gempa itu.  https://news.detik.com/berita/4399572/gempa-38-m-terjadi-di-parigi-moutong-sulawesi-tengah?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1548356739 …",gempatsunami
5474,"#Gempa Mag:5.1, 09-Sep-18 03:18:45 WIB, Lok:2.38 LU,96.06 BT (29 km Tenggara KAB-SIMEULUE-ACEH), Kedalaman:27 Km, tidak berpotensi tsunami #BMKG",gempatsunami
5475,"Dengan tambahan itu, maka anggaran infrastruktur tahun 2020 yang diajukan PUPR menjadi senilai Rp 120,37 triliun. http://bit.ly/2WtYBD3",non_gempatsunami
5476,"#Gempa Mag:5.0, 23-Sep-18 10:09:36 WIB, Lok:0.51 LU,126.30 BT (123 km BaratDaya TERNATE-MALUT), Kedlmn:10 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/ytDypfswy5",gempatsunami
5477,"""Insya Allah kejutan kejutannya luar biasa dan insya Allah MK akan memutuskan pak Prabowo dan Pak Sandi menang,"" ujar Andre. http://dlvr.it/R6kwB0",non_gempatsunami
5478,Simak! Ini Benda yang Disita dari Eksekutor Pembunuh Tokoh Nasional http://bit.ly/30RYaWI,non_gempatsunami
5479,"""Total uang yang kami sita Rp 20 juta,"" https://metro.tempo.co/read/1209782/polisi-maraton-usut-pembayar-pelaku-rusuh-22-mei-di-petamburan?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=Metro_Robb …",non_gempatsunami
5480,Aktivitas Gunung Anak Krakatau hari ini tercatat oleh sensor gempa BMKG. Aktivitas setara gempa magnitudo 3 itu tidak berpotensi tsunami. Ini imbauan BMKG: #bmkg #anakkrakatau #krakatau https://news.detik.com/read/2018/12/28/102834/4361981/10/aktivitas-gunung-anak-krakatau-setara-gempa-m-3-tak-berpotensi-tsunami?utm_content=detikcom&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1545971179 …,gempatsunami
5481,"#Gempa Mag:5.3, 16-Jan-19 17:49:29 WIB, Lok:3.48 LU,128.70 BT (128 km TimurLaut PULAUMOROTAI-MALUT), Kedlmn:10 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/ARxSGivZoT",gempatsunami
5482,"Halo Sobat BMKG  Kami sampaikan prakiraan cuaca wisata DKI Jakarta dan jalur mudik khususnya Pulau Jawa, 31 Mei - 01 Juni 2019. Dapat juga diakses di link  :  https://youtu.be/nryQ2jXmTKA  #InfoBMKG #prakiraancuaca #marikenalicuaca #ProgramKerja #FaktaData #PemerintahBekerja .pws pic.twitter.com/sLl1jQQNX4",non_gempatsunami
5483,"H-4 Lebaran, Jasa Marga: 559 Ribu Kendaraan Belum Mudik https://bisnis.tempo.co/read/1211719/h-4-lebaran-jasa-marga-559-ribu-kendaraan-belum-mudik?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
5484,gempa ini tidak berpotensi tsunami.,gempatsunami
5485,"Lima Bulan, KKP Proses 33 Kasus Penangkapan Ikan Destruktif https://bisnis.tempo.co/read/1210199/lima-bulan-kkp-proses-33-kasus-penangkapan-ikan-destruktif?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
5486,"Usut Purnawirawan TNI, Kapolri: Membuat Tidak Nyaman, tapi... http://bit.ly/2RasJlO",non_gempatsunami
5487,"Gempa Magnitudo 4,8 Guncang Tasikmalaya, Tidak Berpotensi Tsunami  http://bit.ly/2ACEcUh",gempatsunami
5488,"#Gempa Mag:6.4, 16-Apr-18 02:30:42 WIB, Lok:1.41 LU,126.81 BT (87 km BaratLaut HALMAHERABARAT-MALUT), Kedlmn:10 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/8ZPzrPWVgJ",gempatsunami
5489,Gempa tak berpotensi tsunami.  https://kumparan.com/@kumparannews/gempa-5-1-magnitudo-guncang-kepulauan-talaud-sulut-1548090843936931445?utm_source=Twitter&utm_campaign=int&utm_medium=post …,gempatsunami
5490,"Gempa 7,3 SR yang Guncang Kepulauan Sangihe Berpotensi Tsunami  http://detik.id/Vy440Y  pic.twitter.com/V7jfzkvl9N",gempatsunami
5491,Wiranto Datangkan Koki Khusus Saat Open House https://ramadan.tempo.co/read/1212507/wiranto-datangkan-koki-khusus-saat-open-house?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …,non_gempatsunami
5492,"Pada bagian akhir dokumen permohonan, tim hukum lantas meminta beberapa hal ke MK, termasuk ""menetapkan Prabowo-Sandi sebagai presiden-wapres terpilih 2019-2024.""   Permintaan ini secara redaksional kurang tepat karena MK tak bisa menetapkan hal tersebut. https://tirto.id/d76x",non_gempatsunami
5493,"#Gempa Mag:5.3, 19-Apr-19 04:57:58 WIB, Lok:7.35 LU,94.10 BT (210 km BaratLaut KOTA-SABANG-ACEH), Kedlmn:10 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/pQLAfgQriU",gempatsunami
5494,"Respons Kemenkes, Kominfo Blokir Konten Iklan Rokok di Internet https://bisnis.tempo.co/read/1214421/respons-kemenkes-kominfo-blokir-konten-iklan-rokok-di-internet?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
5495,"#Gempa Mag:5.1, 16-Sep-18 13:54:32 WIB, Lok:4.91 LS,102.93 BT (57 km BaratDaya KAUR-BENGKULU), Kedlmn:10 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/FeKk91hVQo",gempatsunami
5496,Gempa ini tidak berpotensi tsunami.  https://kumparan.com/@kumparannews/gempa-5-0-magnitudo-guncang-kabupaten-jayapura-papua-1548779414239362039?utm_source=Twitter&utm_campaign=int&utm_medium=post …,gempatsunami
5497,"Gempa 4,8 SR di Maluku Tenggara Barat, Tak Berpotensi Tsunami  http://detik.id/6NMI4G",gempatsunami
5498,"Barcelona jadi sebuah tim yang berbeda di bawah asuhan Valverde. Meski masih bermain menyerang dan berpusat kepada Lionel Messi, mereka tidak lagi mengutamakan permainan indah. Barca tampak kaku dan tak menarik. https://tirto.id/d5kS",non_gempatsunami
5499,"Tak Merasakan Gempa, Warga di Buru dan SBB Tak Khawatirkan Tsunami  http://kom.ps/AFoL86",gempatsunami
5500,"Begini wajah petenis Spanyol, Rafael Nadal dari tahun ke tahun setelah menjadi juara Prancis Terbuka selama 12 kali. http://bit.ly/2Zmkk1N",non_gempatsunami
5501,"Gempa 5,4 SR di Simeulue, Tidak Berpotensi Tsunami  http://de.tk/3UccT",gempatsunami
5502,"Pemerintah Kabupaten Bogor menggelar Operasi Yustisi di 40 kecamatan sejak Selasa, 11 Juni 2019, hingga beberapa hari ke depan. http://bit.ly/2KJsFs6",non_gempatsunami
5503,"BMKG: Gempa 6,1 SR di Garut Tidak Berpotensi Tsunami  http://detik.id/VDopuY  pic.twitter.com/LnfTuLCMAB",gempatsunami
